force_factor,market_id,is_lost,x,y,z
0.3,28,0,1.5692713786109855,-0.29897578405425734,0.5497465092936857
0.3,29,0,-0.15134186223630033,1.945886987309898,0.4170845491506915
0.3,30,0,-0.2754903414123457,-0.06412365598945179,0.29482670839022945
0.3,31,0,1.1087410431399622,0.30053854883043607,0.5303334155093247
0.3,32,0,-0.6351566893981495,0.34747504112192706,0.0
0.3,33,0,0.9627227374901561,-1.3428187546778896,0.8901468619534472
0.3,34,0,0.3297977186595941,0.7209633912011999,0.2567704788830943
0.3,35,0,-0.5773652958789952,0.05195172552475842,0.10516905022198297
0.3,36,0,-1.0026924138553572,-0.6915412770023566,0.2689373830470884
0.3,37,0,1.4431784098364104,0.9708845310575638,0.6858308315242276
0.3,38,0,0.8537973014883827,-0.023102486063059452,0.5352269158764057
0.3,39,0,-0.46408956939989787,0.8279414801467415,0.0
0.3,40,0,-1.2687691359515232,1.8254669241123986,0.27468360277425613
0.3,41,0,0.4915421507595977,-0.832809236839181,0.10175660594281455
0.3,42,0,0.3272035214238635,-0.5062890446916211,0.31052204269059214
0.3,43,0,-0.23653359789233,0.572880821692407,0.7684862052678785
0.3,44,0,0.02220425296246417,0.533686349119643,0.12606335536721439
0.3,45,0,1.602763945566143,-0.8979461822654582,0.36535959717162114
0.3,46,0,-0.25588788901011317,0.4490991422631691,0.4461825153653401
0.3,47,0,0.23740685822838437,-0.35830140714950004,0.07522659330861457
0.3,48,0,-1.0988499337745365,-0.19978176720297225,0.49513440950975396
0.3,49,0,1.5445510648188483,0.1043602773152392,0.7870374329513269
0.3,50,0,1.5712288226273687,0.2860804811151996,0.10881436996852084
0.3,51,0,-1.7135721173802037,-1.0701355595333486,0.3651820711321233
0.3,52,0,0.24955267733175002,-0.15814004125915848,0.9326683177510764
0.3,53,0,0.6524067284725498,0.40540672818883267,0.0
0.3,54,0,-0.20864118790957006,-0.02660028819022843,0.2673821210843338
0.3,55,0,0.9767699597915754,-1.1851923647462896,0.26320346581162213
0.3,56,0,0.9420571246958005,-0.09168911316188635,0.1722705560400875
0.3,57,0,-0.9154111518215367,0.12737810693398977,0.42758515523140045
0.3,58,0,-0.18201755755094717,1.0800188428334343,0.1676654171455817
0.3,59,0,0.03473359073211746,-0.17511143858907352,0.7538084170251715
0.3,60,0,-0.25720055408960213,-1.1480058832623514,0.9683451877892112
0.3,61,0,-1.2308113206505844,-0.2663023222202135,0.05402310166587149
0.3,62,0,-1.2937752961999336,0.12132691378199137,0.12795405261863285
0.3,63,0,0.45016224908351476,-0.4011095829538573,0.02367482939324386
0.3,64,0,0.5955537173627008,-0.6668618534523006,0.7178440364018251
0.3,65,0,1.15069546124399,-1.3466694281419906,0.08457233606890613
0.3,66,0,1.0802018351455656,-0.41756596293424847,0.45435821651696295
0.3,67,0,-0.7828869265043938,1.1463239775715257,0.610342560602253
0.3,68,0,-0.9771086815942339,-0.6251183419300289,0.0024568569433528614
0.3,69,0,-0.6709596844448859,-1.4870092093810559,0.7332937750032259
0.3,70,0,0.6252966791765256,0.5292245842882273,0.39521747278951536
0.3,71,0,-0.4093578241186611,-1.3991367499850171,0.28717743499155873
0.3,72,0,-0.09404509399727409,0.7582358375234881,0.22704632934888785
0.3,73,0,1.5569936247790266,-0.5152385006043162,0.22480410031937298
0.3,74,0,0.9210334232187011,1.320836044827736,0.3317385375081708
0.3,75,0,0.2139458301329983,-0.09868909954568678,0.38082918119462494
0.3,76,0,-1.421311125976902,0.5613001575510498,0.2891240218986073
0.3,77,0,-0.30327557849817843,-1.2213541557726904,0.9108212700007337
0.3,78,0,-0.14041834751382332,0.5707307725862593,0.17365081328080925
0.3,79,0,1.3509561435927042,0.1815812063849619,0.667622455485798
0.3,80,0,0.0828700201041917,-0.14612756858780446,0.7244619816347021
0.3,81,0,1.0035135344775308,1.2234270217287075,0.2089688835166783
0.3,82,0,-0.09249936479494031,0.869832766585007,0.864958635961395
0.3,83,0,-0.5664911951629358,-0.7291351252092966,0.48894120380082173
0.3,84,0,-0.7346950107416057,-0.7863282935678609,0.401239984595865
0.3,85,0,-0.18011663252427032,0.7016725833550456,0.4550252305626178
0.3,86,0,0.03917328569948776,-0.12146681404394088,0.078183669870059
0.3,87,0,-0.6451040927786243,-1.5511657933159178,0.021030651206789115
0.3,88,0,-0.41781012737583917,0.43263660036551044,0.7393182252521474
0.3,89,0,-0.0356067336544926,1.6404364061832086,0.7693300646957703
0.3,90,0,0.075643242768178,0.09214179753862176,0.4396121661409792
0.3,91,0,0.2930597729871276,-0.48033460857392285,0.23665332537064174
0.3,92,0,-0.047258027284877574,-0.9131103834907789,0.016271758889486166
0.3,93,0,0.020565392734880072,0.18806038434564318,0.14772659641051583
0.3,94,0,-0.3334110230658712,-0.4571120803600471,0.22065987467592807
0.3,95,0,-0.8476363540905565,2.1949580128803525,0.4335228427839366
0.3,96,0,-0.46724291371790216,0.03393630223695318,0.4027270765727816
0.3,97,0,-0.43501982650185933,1.6682694942243468,0.5820827751177315
0.3,98,0,-0.96745721475042,-0.9151735283982799,0.5304209144226453
0.3,99,0,-2.584367363182836,-0.0024028822010432258,0.691551601920144
0.3,100,0,-1.8417336833935756,1.6198278935170973,0.4011177702303482
0.3,101,1,0.002289709957185242,-4.775235694084185,0.665866039277392
0.3,102,0,-0.20443177331016257,1.8056637232084212,0.41099288274034196
0.3,103,0,2.803305400416309,-1.3749355707359667,0.3463624018837782
0.3,104,0,1.10249851754738,1.6780036676879984,0.5274178454540827
0.3,105,0,2.0825606314382124,0.29792579862182367,0.06354864589546837
0.3,106,0,0.5881737230267141,3.011312423766489,0.20603004161114322
0.3,107,0,-1.3986255057471901,-0.8318328843313659,0.0
0.3,108,0,-2.125955307675623,0.8079476424205647,0.5021661583751375
0.3,109,0,1.0899675810514402,2.1826756630170654,0.1447316445451658
0.3,110,1,-0.05771731290475157,-2.4458051894455575,0.11213889949182942
0.3,111,0,1.6966522386859564,-1.0171514805469963,0.5094550539151009
0.3,112,0,-1.7824604477063435,1.3603829524413042,0.04320085246691354
0.3,113,0,1.8639254098751619,-0.6510519894308331,0.4871666156488425
0.3,114,0,1.1405806856299834,-0.8478666759607889,0.6189216614747758
0.3,115,1,-0.3566735661921774,2.1168443648990576,0.7251996975715379
0.3,116,0,0.7802554741055245,0.25922699679834815,0.6316201112384796
0.3,117,0,1.6139993453772747,0.49295619748966335,0.6297821715038183
0.3,118,0,-0.4101786608782979,1.6332493136866062,0.9560327887451442
0.3,119,1,-1.05827282351515,-2.360845626864297,1.0
0.3,120,0,0.8983767055163276,-2.157621005827038,0.705978959069928
0.3,121,0,0.3224410516999623,-2.3171655940889613,0.16815481927465326
0.3,122,0,0.6871221359249735,0.6879609054086419,0.057151877941387555
0.3,123,0,-0.12552605816886644,-1.5843720480036096,0.3238051712952881
0.3,124,0,0.21130643718792128,-3.3790074669170225,0.10037419935363685
0.3,125,0,2.123971853836533,-1.5097897085580905,0.7891957102220751
0.3,126,0,3.2672143645880816,-1.0616803604551104,0.64790072153095
0.3,127,0,-2.6489331865396117,0.26565923789779666,0.011715564685003479
0.3,128,0,1.391153967361096,-1.1910046678912523,0.9183794980629991
0.3,129,0,3.2571634843800865,-1.1985803927436827,0.5794498506023997
0.3,130,0,0.8426174435875526,0.7879333217799381,0.07604532282006056
0.3,131,1,0.03169157258320334,2.4585294927040917,0.15262514978605826
0.3,132,0,-0.31208288578975285,-0.5737033486244271,0.6891894018669216
0.3,133,0,-0.045078225351533725,-4.394534044604268,0.6155337955354718
0.3,134,0,-0.3899805246423611,1.3529334834629956,0.3282547264484933
0.3,135,0,-0.9411096587488331,-0.2596235855381075,0.018229687540372526
0.3,136,0,1.8515822289706694,0.594264516524331,0.590291430492824
0.3,137,0,-2.4347632285350405,-0.26141440919120756,0.7306833816664989
0.3,138,0,-1.0930204632695764,0.5780600964154252,0.488106965616734
0.3,139,1,-1.7128931817835442,-0.4845534435542732,0.18859937056042286
0.3,140,0,0.7293491990190832,-1.5136558289012405,0.7552980009237498
0.3,141,0,1.7712143553606567,1.0337829680930877,0.4574342225792555
0.3,142,0,-1.3238226073034158,-0.5160252444622546,0.28847252079835456
0.3,143,0,-0.456103996580716,1.825312795733632,0.22738633961837482
0.3,144,0,-0.22790898810715038,-1.7551627607326232,0.6268914060979535
0.3,145,0,2.1021510818474587,0.19097750467236185,0.23691331131878882
0.3,146,0,-2.0703885083334295,-0.3984349385379546,0.009521040833571713
0.3,147,0,-1.7356750806866001,0.47977917110572166,0.7883189790399837
0.3,148,0,-2.5655190270758577,-2.6618182205387337,0.3560469970926853
0.3,149,0,-0.903554291485276,0.9833990960078693,0.9920687624199407
0.3,150,0,-1.8636305632730188,1.5437561753274236,0.3872685927631595
0.3,151,0,-2.973695320209893,-1.2021350668758066,0.3658633126637006
0.3,152,0,-1.9464307740601725,-1.3499795908551009,0.29113482960734255
0.3,153,0,0.670998823023238,0.9383896167641919,0.23007112399193358
0.3,154,1,2.8879403999104465,-3.906892377139552,0.8077159341451334
0.3,155,0,0.11188145152748108,-2.3122052406221227,0.21079521957175568
0.3,156,0,-2.434117210954953,2.0288100827398923,0.3921616240700378
0.3,157,0,0.46030064599901527,2.6006685501543756,0.5608028485060476
0.3,158,0,1.7480875735798562,-1.5500058268277073,0.48332549907582706
0.3,159,0,-0.3215930610975432,0.8340363451645605,0.16106486863432076
0.3,160,0,0.8102971440893956,1.644219746584691,0.6518694181657069
0.3,161,0,-0.14935590863400217,1.7491908912518062,0.9722316273062925
0.3,162,1,1.2416983144038,5.8788369994297485,0.9575864550435679
0.3,163,0,1.4586991293682146,0.1383957635611957,0.7507977279295103
0.3,164,0,-3.030095782391779,0.13892121136645114,0.9537055528056212
0.3,165,1,-2.985782506294235,1.1329190636995226,0.8230149503734386
0.3,166,0,0.6993812026557937,-1.4692678857601373,1.0
0.3,167,0,-0.06088305470216464,-0.9869722383354183,0.6122082228549766
0.3,168,0,-0.7466762957297731,0.47817405041390004,0.06388095737312349
0.3,169,0,-1.3525817915807656,-0.3932757311142843,0.2055424300460702
0.3,170,0,1.4233845842404977,0.29673826092019706,0.31694246042129487
0.3,171,0,-2.351242880489782,1.0789834051935903,0.16749455980655908
0.3,172,0,1.0116291044453347,-1.0169818545934342,0.1116131834700813
0.3,173,0,-0.6735109039059372,3.0451311987703313,0.23162133862691836
0.3,174,0,1.411409175173965,-0.6867834640522796,0.851769875371827
0.3,175,0,2.0469368761183246,0.04588983797632561,0.40190424873255726
0.3,176,0,2.80020073800132,-0.017156430950668267,0.5799822921378996
0.3,177,0,1.9678595846337994,-2.4614703364147186,0.26518083776616924
0.3,178,0,-2.386529037123785,0.730065303090984,0.04358885879421428
0.3,179,0,0.5618805040157305,1.87715967766312,0.5811314585879309
0.3,180,1,-0.27777775596534326,-1.4341170890277692,0.07359295119537645
0.3,181,0,1.714671099004249,-2.0513514831895536,0.6258731733797798
0.3,182,1,-0.07485833308457887,1.2420936851088689,0.3820013969510294
0.3,183,0,-1.1095092243517444,0.7335632217989865,0.2445026446060723
0.3,184,0,-1.5841176495442266,-2.0995224750623103,0.08984784034593048
0.3,185,1,3.286084446224438,-2.816950778469306,1.0
0.3,186,0,1.5275830378930166,1.035341695848178,0.03584981832045377
0.3,187,1,0.5657743776801126,1.8232811113783163,0.2801094745420742
0.3,188,1,-0.552144508627415,2.014291844090989,0.5766317531929811
0.3,189,0,0.7927216432509384,-0.6704726628498461,0.0
0.3,190,0,0.24141267873504973,-1.1207017106145087,0.37246266803216677
0.3,191,0,0.5612370700836357,-1.13836555185678,0.02131603953976692
0.3,192,0,1.0993508893645196,0.23007182923355987,0.3395312018147054
0.3,193,0,1.8844100926665646,1.5739892941156532,0.05212228660906733
0.3,194,0,2.107251504533858,-0.4564045955820354,0.12808703106345887
0.3,195,0,0.9881438479621206,1.0587514461123608,0.6079001744395469
0.3,196,0,-0.9912879730910851,-0.4672636505090457,0.550990845383661
0.3,197,0,-0.39646321036099025,-1.7986798906787664,0.0
0.3,198,0,0.7927447255864233,0.3481647876644871,0.2880570342845136
0.3,199,1,4.859415272398629,-4.315118802840738,0.9155372526105391
0.3,200,0,1.4136645758434438,-1.4881657017266077,0.1895184421783373
0.3,201,0,0.579430224038099,-0.9390315710610672,0.1624240038495276
0.3,202,0,-3.7039458853526104,-1.517324043547672,0.168862144957883
0.3,203,0,-0.9263565174333459,0.3423994246417902,0.592066831141349
0.3,204,1,-1.7545442931478281,-0.5266076853310555,0.0990059137807714
0.3,205,0,1.4712419183911734,0.5874170042680087,0.1597243591177361
0.3,206,1,2.3517090180408813,-1.0873239132700734,0.40684047866182416
0.3,207,0,-0.8822066721842867,-2.039209770714613,0.0
0.3,208,0,-2.3306838220456294,0.08242733719153637,0.5906988044034103
0.3,209,0,-1.487236669169087,-1.8791297644997966,0.6878870087291157
0.3,210,0,1.97276448391786,-3.105183747614908,0.7553583208480293
0.3,211,0,-1.8349245098937195,0.7916099541024918,0.44991335196455007
0.3,212,0,1.4694912670101155,0.3895189097202781,0.008497350150506525
0.3,213,0,2.3345967455046273,0.9221387829250292,0.24319715670305442
0.3,214,0,-3.020257289902384,0.37975425797822765,0.11267216241055439
0.3,215,1,-0.5789243075945348,3.4250370459639212,0.10754422359092625
0.3,216,0,1.9013676524584169,-0.6631228171803045,0.49282489482253056
0.3,217,0,1.7832730878436773,3.57837355838587,0.20463232260322906
0.3,218,1,-1.1179948186693556,1.9362879126516817,0.40455339955638814
0.3,219,0,0.8472077644440832,-0.9648957533698912,0.9703337193401133
0.3,220,0,1.3370285510124509,0.31858322701574493,0.4494334990453732
0.3,221,0,-0.14479019742147362,0.5942985190743462,0.0
0.3,222,0,0.03207432532606231,2.438811442982347,0.03634672700256955
0.3,223,0,0.015047509666393497,4.472560990456251,0.3062776474729839
0.3,224,0,2.0634323931436542,1.16482209525635,0.5717841282572511
0.3,225,0,0.23257704438177335,3.473123632345618,0.43564775604495276
0.3,226,1,-0.792592445878793,2.3924844300883343,0.4842718476591373
0.3,227,0,0.05519421977032417,-2.682015032487284,0.8719913246987
0.3,228,0,-0.6517650658043561,-1.6785069618652584,0.0
0.3,229,0,1.7997931327881829,-2.4874575753234276,0.40339834799427515
0.3,230,0,-1.6293623735026672,1.7680031361576918,0.32629536928228586
0.3,231,0,2.190100747880375,-1.0705801199818956,0.7543350950775113
0.3,232,0,-0.9623883310308446,1.8696342485029236,0.15943764587701642
0.3,233,0,-0.026781376168027157,-1.2041229511691933,0.556540083517895
0.3,234,1,2.095709797156908,3.6691890063419668,0.6186368952508269
0.3,235,1,-1.9786131747702251,-1.90503837692734,0.45452383747265684
0.3,236,0,0.8135609768340407,2.3975047517202026,0.5410075190495116
0.3,237,0,-2.4563429755097315,1.095677518378068,0.5032719167712374
0.3,238,1,-6.620419306175116,2.551429225187814,0.9596603512787818
0.3,239,0,1.0425042451745317,-2.1482465386839635,0.04821934293272368
0.3,240,0,-0.7272490921030654,-0.991575525999276,0.40467154507837994
0.3,241,0,0.8772711744968296,1.66549854634537,0.3173567688976414
0.3,242,0,0.8907944388244237,0.9029584518481084,0.3517437747366875
0.3,243,0,0.9064643668524471,0.35401212475880117,0.19338937477746762
0.3,244,0,1.9826501063727977,1.1213452569526294,0.214276010908441
0.3,245,0,-1.7563316879591075,1.8246672691353008,0.4114095407899897
0.3,246,0,-1.729484674760185,-0.13295904514199047,0.2186695616122613
0.3,247,1,-2.415724524003028,1.7835329940283735,0.3798051567232524
0.3,248,1,-0.1952754248478984,3.307614971077666,0.4313998859443891
0.3,249,1,2.147596130318143,1.7606121878960959,0.6959750415258896
0.3,250,0,-0.7603299136251804,-1.5848577285144427,0.5830339233981979
0.3,251,0,-0.6376747593890018,0.912747661802607,0.21198618492599933
0.3,252,0,0.995876337332638,2.597013863876076,0.19793388336802933
0.3,253,0,1.168134548754472,-0.782866370000063,0.06428194062376452
0.3,254,0,-1.1798469154343878,-0.8486999579422692,0.5980457677270195
0.3,255,0,-1.4851457945581903,1.959880800515993,0.4797116309323768
0.3,256,1,1.400673645889747,-2.537110839485792,0.0
0.3,257,0,-0.24251803707973146,2.105207604538254,0.19830466542813266
0.3,258,0,-1.1830528037599704,-1.3647675948193032,0.13026887824839337
0.3,259,0,-2.716439998467498,2.3124044094964,0.022844032831705705
0.3,260,0,-0.4908769906223709,-1.4695195978784228,0.9775500840124789
0.3,261,1,0.42379905039326904,-2.341972579752555,0.5277502201469152
0.3,262,0,-1.3182704772992364,-1.6403919668215001,0.11747423306109148
0.3,263,0,-1.7740582745499458,-0.18255471129442558,0.8175539795832892
0.3,264,0,0.38577455714890835,0.08318018357353635,0.6697982270049813
0.3,265,0,3.517373527006229,-0.21794385236342667,0.33297019883800777
0.3,266,0,-0.33209129938529036,1.1892430495139465,0.05111739113072837
0.3,267,1,-0.37504945181136656,5.815679699683347,0.6563211726607625
0.3,268,0,0.4384639365975908,3.2813670901533096,0.3601735580940073
0.3,269,0,1.0705491735161554,1.6391779983935832,0.5171687182094898
0.3,270,0,1.868873241357322,0.2989525637722073,0.7425100958500235
0.3,271,0,-2.1354632833837983,1.9754444554558215,0.29812109663994635
0.3,272,1,2.3163713048665513,2.135029919409482,0.44205091906590055
0.3,273,0,-1.4755109289569548,1.6576850950226776,0.27751851042713194
0.3,274,0,-0.9402750344782298,-1.7174459077764337,0.19734619711107934
0.3,275,0,-2.2057503591743455,-0.09168147885279118,0.5353394783473437
0.3,276,1,2.4476793462597843,1.6028170647659388,0.5903764015353562
0.3,277,0,0.6157246430602272,0.6668188360043272,0.4075036860951618
0.3,278,1,-1.712672971638343,0.44100738447533827,0.41705047853903954
0.3,279,0,-1.5566662136380216,-1.6326818609549345,0.10396880616818324
0.3,280,0,1.5689438170454584,2.5115026727802907,0.34077378196733427
0.3,281,0,-1.1180735464751554,2.2531484863640334,0.7255421352972881
0.3,282,0,-1.0967822687836242,-1.147375138551143,0.2242207855665645
0.3,283,0,2.030174395898535,1.4658357549344199,0.0620154328255048
0.3,284,1,2.0139557798174477,-1.0709078420077265,0.7018063832177482
0.3,285,0,1.2340219291075254,0.7521742099631857,0.27654862199721747
0.3,286,0,2.3200846199515355,-0.9599866893609035,0.10927727212750421
0.3,287,0,1.3605333826866317,-1.3718636910402693,0.4376438851046021
0.3,288,0,1.2856845822984466,-0.44352581523421913,0.7856951070149469
0.3,289,0,-0.0860824993094034,-1.5596333214232496,0.3274246073981934
0.3,290,0,0.7061156465451892,-2.168658060481811,0.506493435520271
0.3,291,0,-1.678617097007047,0.3828863142689164,0.1560935801695722
0.3,292,1,-0.6440053826682961,2.354577765511711,0.0
0.3,293,0,2.0022508105368435,-1.0960751096193135,0.749497121409171
0.3,294,0,-1.0381588635393777,2.254017059375998,0.030836223946484366
0.3,295,0,1.611245166684094,1.1250800396867928,0.28774612698996743
0.3,296,0,-0.07059168282695989,-1.3871490528327988,0.49056319094837975
0.3,297,0,-1.5000357884293556,-0.28524139930231035,0.008742418124937134
0.3,298,0,2.4286345761428767,0.1829404396698169,0.397324880291399
0.3,299,0,-0.019195946073696887,-0.1036688496792498,0.42787966474645966
0.3,300,0,-0.005543385784946439,-0.7982949006066438,0.274387497320978
0.3,301,0,0.1844531389141255,2.147887213037286,0.16495370368942977
0.3,302,0,1.5130909511257962,0.9641325201064401,0.32595610615571696
0.3,303,0,0.4696508470036599,-2.615345037696863,0.8147064182265453
0.3,304,0,2.885152625736402,-0.9823596346042412,0.18428900061145603
0.3,305,0,-0.6144137977059205,0.01944901114180237,0.9009516672897475
0.3,306,0,1.8867724887553459,-0.7270644733259822,0.30551554827278615
0.3,307,0,0.3746877310075151,-0.2381694393653021,0.10490338828623391
0.3,308,0,0.6241241592769903,0.17394583919517004,0.6471654441370474
0.3,309,0,1.188352680730666,-1.002386622616606,0.5923563939451664
0.3,310,0,-2.5655938086164776,-2.329645242349161,0.0610352476935395
0.3,311,1,-1.7859606530858203,-1.037161534227352,0.22514840507205083
0.3,312,0,1.6620973536383947,-3.0012288703163215,0.0
0.3,313,0,1.2608061316463122,-0.01608210220155152,0.41664496440823323
0.3,314,0,-2.2648502095667844,-0.10634932881848122,0.08028404336603066
0.3,315,0,0.4969595670832454,-2.744158083133398,0.7978191652142993
0.3,316,0,-1.4114935950807117,2.641431244733739,0.5518433539490241
0.3,317,0,-0.6764282865698754,-2.4647063563300766,0.7779886298373689
0.3,318,0,2.425827461901017,-0.8573524760455674,0.4937167542490577
0.3,319,0,0.7209966819721716,1.6270338839164915,0.11543061329438312
0.3,320,0,2.531764537385375,-2.1323592918113548,0.17926890826802006
0.3,321,0,0.2361584251051123,1.989036759862727,0.8722959410098876
0.3,322,0,0.33138847368684665,0.8489765283555755,0.15413799175213083
0.3,323,0,-3.6185490931481614,-2.858700948340531,0.15523229997877874
0.3,324,0,-2.6356723264879593,0.14992714337570753,0.015959005226114244
0.3,325,0,0.862154716236382,-2.347733558632441,0.19664317795474745
0.3,326,0,-2.0801311022592293,-1.7611500306173578,0.21863249660481826
0.3,327,0,0.7853250808730513,-1.273500583427141,0.16721876220315335
0.3,328,0,0.44139272297336574,2.170022401929489,0.04232164617466417
0.3,329,0,-0.189222783796983,-0.93180122900023,1.0
0.3,330,0,-1.143145252727069,-1.5238702726692845,0.3796907130667406
0.3,331,0,1.7453759515570917,0.8933223155095898,0.4461645841434298
0.3,332,1,0.7287666154986983,2.3868432279544693,0.2312884721623823
0.3,333,0,-3.604593833759912,-1.1022461721581518,0.24883339889412182
0.3,334,0,0.5114260148772038,-1.2117374364320062,0.4275315641504681
0.3,335,0,-1.2164052308681446,-3.2237010299599027,0.9563683580583773
0.3,336,0,1.9239199011388024,1.9498229841496502,0.22993965771349925
0.3,337,1,-0.8426093159772587,-1.8042446197136297,0.22285646438898213
0.3,338,1,-2.9151317007851856,2.0706238000320663,0.22904457137614603
0.3,339,1,-2.856721065959021,0.943788862415672,0.3327050064063673
0.3,340,0,3.503299746953859,-0.6428608914768459,0.4203267263588571
0.3,341,0,-2.283771632874557,1.68489659014,0.29144713462190003
0.3,342,0,-0.6292871535420341,-0.7484034484252688,0.6558921013068232
0.3,343,1,2.381587345220069,-1.5962844521843558,0.3003682691692505
0.3,344,0,0.603589975866698,-1.2970762710209607,0.18233172430950376
0.3,345,0,-1.4960725044100711,-1.5162916754526665,0.0
0.3,346,0,3.1445664101559543,-0.6597789626563921,0.21592927841246956
0.3,347,1,-1.7690434805548283,-1.592554592856932,0.43398419681472783
0.3,348,0,0.9271907859445584,-2.0551601188107718,0.20935538885554472
0.3,349,1,3.9970869057047373,0.7341395822848071,0.8628349291048852
0.3,350,1,2.178449898439638,-2.5514271757893523,0.5411261215417678
0.3,351,0,1.2767284519139435,-1.8801969142643835,0.0
0.3,352,0,-1.9571563965632037,0.6064464427692661,0.5414058138474818
0.3,353,0,-0.9765445971970571,-1.3936816956698421,1.0
0.3,354,0,-3.5697857848714616,-1.2179503068590296,0.09349629702297699
0.3,355,1,3.800154524997572,-5.127943951286902,0.724514370606062
0.3,356,0,-1.476762467314315,-0.998005264989873,0.6046567387299041
0.3,357,0,-0.10949207468886155,-0.6416783243868865,0.6745319361391252
0.3,358,0,2.301473442766026,-2.255033491893544,0.1824575913477616
0.3,359,1,-3.199980823372632,-2.736360145325054,0.6366963835574151
0.45,0,0,0.22048331544911967,-0.4883659228184166,0.07785496465992561
0.45,1,0,0.9289507208503065,-0.7170516229190008,0.49725201448364276
0.45,2,0,0.42879963193494447,-0.12796342987993634,0.0
0.45,3,0,-1.618231354088721,0.8962232248594769,0.4260552303838686
0.45,4,0,-0.1199200076633142,0.6685467356745244,0.16114616480432145
0.45,5,0,0.08302330725926799,-1.339021231243191,0.2937348989507138
0.45,6,0,-0.23763590625092618,0.3195625171942471,0.4187389236398261
0.45,7,0,-0.3489627179971643,1.1052780567197664,0.10213079871292233
0.45,8,0,-0.31476080635489223,-0.36784699104742546,0.1955078377756553
0.45,9,0,-0.7137847279941303,0.385160022589527,0.5561571819577038
0.45,10,0,-0.19657456556086816,-0.1550339236295014,0.0
0.45,11,0,0.21341579652468368,0.7429664660769421,0.28930728257443106
0.45,12,0,0.9240443181826185,0.1364489738809087,0.3027652103820285
0.45,13,0,-0.20993010504372683,-0.464528878962868,0.6259947232934553
0.45,14,0,-0.31945159866690875,-0.49697474732451274,0.06681212698805715
0.45,15,0,0.9363946570678996,-0.4338275663223172,0.4772372789814564
0.45,16,0,-0.5702839206300371,0.2107135291485649,0.7872711634373437
0.45,17,0,-0.2159292108404768,-1.9507325954318604,0.044285336872135775
0.45,18,0,-0.4201667148304756,-0.5568082561141696,0.36936264170670485
0.45,19,0,-0.08778737333701436,1.2265994514289396,0.4841343899888716
0.45,20,0,0.11102916763251221,0.17706256545147542,0.5036662254301326
0.45,21,0,-0.37803123887264695,-0.5774418706963459,0.29519106634490316
0.45,22,0,0.5436391086582649,-0.5837865258142378,0.24789573024652609
0.45,23,0,0.7786378357967044,-1.8241054716992406,0.0
0.45,24,0,-0.07806445560937178,-1.3739603821331583,0.42950333910452354
0.45,25,0,0.2528777058826288,-0.891487683303831,0.4237672382080849
0.45,26,0,0.41868650344004266,-1.6636888045436449,0.44669041791067565
0.45,27,0,0.12099570023799083,0.29165129108648336,0.4596405654911917
0.45,28,0,0.2812545162264792,-0.5120810245681879,0.19192275968693231
0.45,29,0,-0.9458359413411255,1.2113298609745284,0.5314091526422313
0.45,30,0,-1.2948198280301444,-0.6968095935654967,0.3294118333810625
0.45,31,0,-0.13300064662926842,-0.02942411015343481,0.29053062067509317
0.45,32,0,-1.1157566262363454,-0.47627176075395766,0.11271566176782069
0.45,33,0,0.6766576930265275,-0.7794076732762317,0.7787690464901494
0.45,34,0,0.42043400652839613,0.7470553368558025,0.3210770799964851
